"rgn_id","pressure","value","year"
"global_3nm","benthic_str",6.86299652885957e-06,2013
"global_3nm","pel_lb",0.00453643316172069,2013
"global_3nm","light",0.0201499778382134,2013
"global_3nm","dem_nondest_lb",0.0213617872330156,2013
"global_3nm","pel_hb",0.0312282795661804,2013
"global_3nm","dem_nondest_hb",0.0340605338550419,2013
"global_3nm","dem_dest",0.0387796802269911,2013
"global_3nm","uv",0.0450124718155205,2013
"global_3nm","organic",0.0517387997461388,2013
"global_3nm","art_fish",0.0861694216135394,2013
"global_3nm","direct_human",0.0951313348909839,2013
"global_3nm","shipping",0.125437075354019,2013
"global_3nm","nutrient",0.163945035744159,2013
"global_3nm","oa",0.210553110071448,2013
"global_3nm","slr",0.291190781266489,2013
"global_3nm","sst",0.33561360974817,2013
